Frame,X,Y,Visibility
0,0,0.08730196952819824,1.3662141561508179,0.5558577179908752
0,1,0.13054943084716797,1.4560668468475342,0.5074687004089355
0,2,0.12264156341552734,1.4601950645446777,0.539781391620636
0,3,0.1145927906036377,1.465179443359375,0.4836234748363495
0,4,0.13953208923339844,1.4481666088104248,0.48448652029037476
0,5,0.1382887363433838,1.4438884258270264,0.5204706788063049
0,6,0.13740873336791992,1.4394586086273193,0.5009304285049438
0,7,0.03215193748474121,1.4393317699432373,0.4066740870475769
0,8,0.06165575981140137,1.38907790184021,0.47471868991851807
0,9,-0.00627899169921875,1.2731432914733887,0.32771730422973633
0,10,0.0034127235412597656,1.2653789520263672,0.3120247423648834
0,11,-0.42029789090156555,1.4022364616394043,0.10746043175458908
0,12,-0.2991948127746582,0.7942415475845337,0.08823543787002563
0,13,-0.5496894121170044,1.5315923690795898,0.04204583913087845
0,14,-0.023621797561645508,0.8413393497467041,0.025119177997112274
0,15,-0.40305301547050476,1.398050308227539,0.026660079136490822
0,16,0.42055845260620117,1.027348518371582,0.02377864345908165
0,17,-0.37392866611480713,1.3988361358642578,0.040141597390174866
0,18,0.5198397636413574,1.1725008487701416,0.04104252904653549
0,19,-0.3300345242023468,1.4366910457611084,0.044974327087402344
0,20,0.5364129543304443,1.095038652420044,0.04492899030447006
0,21,-0.330093652009964,1.444378137588501,0.04562101885676384
0,22,0.500436544418335,1.0064959526062012,0.04734177142381668
0,23,-1.9319111108779907,1.2672386169433594,0.0010338431457057595
0,24,-1.9913058280944824,0.9513258337974548,0.0012493387330323458
0,25,-1.0247807502746582,0.4467860460281372,0.14007411897182465
0,26,-1.0270227193832397,0.08566084504127502,0.04681457206606865
0,27,-1.056873083114624,-0.22257977724075317,0.05904436856508255
0,28,-0.8437519073486328,-0.13850992918014526,0.0538327656686306
0,29,-1.1019617319107056,-0.4344719648361206,0.04975811392068863
0,30,-0.861899733543396,-0.2888824939727783,0.06837216764688492
0,31,-0.9362437725067139,-0.3275992274284363,0.06623221933841705
0,32,-0.5554523468017578,-0.21555733680725098,0.09233283996582031
1,0,0.1806270033121109,0.6058920621871948,0.5469844937324524
1,1,0.23404285311698914,1.0636403560638428,0.4967246353626251
1,2,0.22748011350631714,1.082553505897522,0.5293140411376953
1,3,0.22068996727466583,1.1018317937850952,0.4754691421985626
1,4,0.23447285592556,1.0357130765914917,0.4745759069919586
1,5,0.22815637290477753,1.0273571014404297,0.5096770524978638
1,6,0.22237534821033478,1.0193040370941162,0.48963797092437744
1,7,0.11645540595054626,1.1228245496749878,0.40456193685531616
1,8,0.11875148117542267,1.0017917156219482,0.46812617778778076
1,9,0.07787957787513733,0.6102870106697083,0.3204486668109894
1,10,0.08078513294458389,0.5806307196617126,0.3056304156780243
1,11,-0.3671608567237854,1.1686056852340698,0.11070407927036285
1,12,-0.3055630028247833,0.47530731558799744,0.09092433005571365
1,13,-0.550614058971405,1.5389676094055176,0.04877949878573418
1,14,-0.241212397813797,0.7565031051635742,0.02434299699962139
1,15,-0.3462536633014679,1.2248989343643188,0.027567869052290916
1,16,0.190066859126091,0.8768897652626038,0.022949473932385445
1,17,-0.30435603857040405,1.1569756269454956,0.04126257076859474
1,18,0.25980615615844727,1.0168297290802002,0.039646875113248825
1,19,-0.2296006828546524,1.1858162879943848,0.04594392701983452
1,20,0.33480989933013916,0.8935956954956055,0.04337137192487717
1,21,-0.2332966923713684,1.2083208560943604,0.04671002924442291
1,22,0.3165178596973419,0.8044015765190125,0.04587389901280403
1,23,-1.9309214353561401,1.067602276802063,0.0010287361219525337
1,24,-1.9918147325515747,0.7462294697761536,0.0012561505427584052
1,25,-0.9073762893676758,0.596863329410553,0.14914055168628693
1,26,-0.9051442742347717,0.15835300087928772,0.04601446911692619
1,27,-0.7605113387107849,-0.03540652245283127,0.06628967821598053
1,28,-0.6384477615356445,0.10728049278259277,0.05297615006566048
1,29,-0.8234197497367859,-0.26235219836235046,0.05530690401792526
1,30,-0.6715437769889832,-0.0035047170240432024,0.06777214258909225
1,31,-0.4299675226211548,0.08891913294792175,0.0706491619348526
1,32,-0.23479698598384857,0.16268348693847656,0.0889030247926712
2,0,0.17928574979305267,0.754645824432373,0.5088282227516174
2,1,0.23039504885673523,0.9633142352104187,0.4617050588130951
2,2,0.22308991849422455,0.9783456325531006,0.4938695430755615
2,3,0.21557576954364777,0.9939890503883362,0.4430961310863495
2,4,0.231228768825531,0.9526726603507996,0.44049331545829773
2,5,0.22447825968265533,0.9505130052566528,0.47475314140319824
2,6,0.21836307644844055,0.9484796524047852,0.45540401339530945
2,7,0.1094181165099144,1.0153989791870117,0.3784812092781067
2,8,0.1144149973988533,0.9465236663818359,0.4380190074443817
2,9,0.07431282103061676,0.6899574995040894,0.2977944314479828
2,10,0.07592498511075974,0.6655853986740112,0.28396543860435486
2,11,-0.37036168575286865,1.007784366607666,0.1075609028339386
2,12,-0.3110291063785553,0.418138325214386,0.08838947862386703
2,13,-0.5944098234176636,1.4707152843475342,0.049507685005664825
2,14,-0.2435416579246521,0.6100308299064636,0.0226666871458292
2,15,-0.49238380789756775,1.1356205940246582,0.02625167742371559
2,16,0.14735181629657745,0.7548916339874268,0.021403174847364426
2,17,-0.48549506068229675,1.065489649772644,0.03931482508778572
2,18,0.21886855363845825,0.9155348539352417,0.03710561990737915
2,19,-0.3942427635192871,1.1021466255187988,0.04370856285095215
2,20,0.2821452021598816,0.7843731641769409,0.04059823602437973
2,21,-0.38792258501052856,1.1271629333496094,0.04450511559844017
2,22,0.26106277108192444,0.6814661622047424,0.043022383004426956
2,23,-1.934377670288086,0.9888888597488403,0.0009850745555013418
2,24,-1.9925278425216675,0.7139306664466858,0.0012152950512245297
2,25,-0.9236634969711304,0.6020870208740234,0.15501193702220917
2,26,-0.922058641910553,0.16011087596416473,0.044530484825372696
2,27,-0.8752257823944092,-0.036545127630233765,0.06959047168493271
2,28,-0.7722465395927429,0.14227643609046936,0.0516512356698513
2,29,-0.9976857304573059,-0.25506892800331116,0.057045016437768936
2,30,-0.8355382680892944,0.0583517886698246,0.06634528189897537
2,31,-0.5942917466163635,0.06338885426521301,0.0709269791841507
2,32,-0.4001155197620392,0.18608343601226807,0.08503168076276779
3,0,0.022019481286406517,0.8810556530952454,0.5359245538711548
3,1,0.09382660686969757,0.9717046618461609,0.49262750148773193
3,2,0.0907110720872879,1.0153870582580566,0.523632287979126
3,3,0.08735834062099457,1.0550984144210815,0.4758155941963196
3,4,0.08902453631162643,0.9869738817214966,0.46952077746391296
3,5,0.08218387514352798,0.9816148281097412,0.5014442205429077
3,6,0.07577873766422272,0.9766626358032227,0.4816589951515198
3,7,-0.007524500135332346,1.1982712745666504,0.4120756685733795
3,8,-0.02259289100766182,1.068663477897644,0.4634816348552704
3,9,-0.08413369953632355,0.9290075302124023,0.32032978534698486
3,10,-0.09023518860340118,0.8724915981292725,0.3024684488773346
3,11,-0.45364952087402344,1.43649160861969,0.11071760952472687
3,12,-0.5059732794761658,0.720380425453186,0.09082359075546265
3,13,-0.35265886783599854,1.47352933883667,0.06232565641403198
